Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
c62247f3-3dd4-f09c-684f-2c1c6ea2406d,2002-01-02,,999-69-3230,S99973055,X72544199X,Mr.,Harris789,Daniel959,,,,white,nonhispanic,M,Westborough  Massachusetts  US,380 Kohler Wynd Apt 95,Brewster,Massachusetts,Barnstable County,,41.757196181683035,-70.02563183131143,72947.84,54817.86,2925
3ffecf0a-0249-6e6b-698b-836d32a18bfa,1987-01-14,,999-50-6640,S99941733,X59131795X,Mr.,Jordan900,McGlynn426,,,S,white,nonhispanic,M,Charlton  Massachusetts  US,286 Jenkins Key Suite 62,Worcester,Massachusetts,Worcester County,01607,42.291012546095885,-71.86488278663248,252328.19,0.00,20921
2246ba04-4f85-ef91-6b51-f5b635bb64f2,1992-09-05,,999-10-2712,S99944716,X34397928X,Mr.,Linwood526,Wolff180,,,M,native,nonhispanic,M,Millville  Massachusetts  US,191 Jast Throughway,Bedford,Massachusetts,Middlesex County,01730,42.47178357424137,-71.25963375284238,737075.20,2772.93,81177
12e68dd5-5585-af0b-2cb2-ca5930564c30,2001-02-02,,999-44-1414,S99911558,X30595339X,Ms.,Ludivina884,Rutherford999,,,,white,nonhispanic,F,Gloucester  Massachusetts  US,382 Carter Crossing,Peabody,Massachusetts,Essex County,,42.58341159298628,-70.98828828580346,544009.84,1282.58,49206
27f7e63a-ed1e-590a-d9c4-a4f41925a752,2008-10-03,,999-54-3798,,,,Byron202,McKenzie376,,,,white,nonhispanic,M,Somerville  Massachusetts  US,501 Swift Annex Suite 13,Dighton,Massachusetts,Bristol County,,41.789063853818554,-71.19563112346603,348323.98,3357.13,667709
66106d5f-786f-d81d-90d3-b3aa874fd970,2010-01-29,,999-86-2487,,,,Fidela881,Olson653,,,,white,hispanic,F,Westwood  Massachusetts  US,788 Casper Light,Lynn,Massachusetts,Essex County,,42.462763683962415,-70.96717314597913,322464.88,304.87,36932
fec34c9e-8b52-13d3-90cd-837342b50b03,1971-08-19,,999-83-7800,S99995798,X18329056X,Ms.,Marcelina712,Hamill307,,,S,white,nonhispanic,F,South Hadley  Massachusetts  US,147 Block Pathway Suite 11,Chicopee,Massachusetts,Hampden County,01022,42.16319944277704,-72.60399507765024,232884.27,1281038.32,13861
7b56070d-08ac-2155-8857-b7a8812f06d8,1921-01-25,2000-03-07,999-17-4000,S99951282,X11294561X,Mr.,Timmy68,Raynor401,,,M,white,nonhispanic,M,Dover  Massachusetts  US,218 Tremblay Lodge Unit 98,Agawam,Massachusetts,Hampden County,01001,42.03101224587127,-72.71194478314585,2128172.42,317030.68,88863
53e6bf51-2d09-2f38-9b97-e63460f4906e,1975-06-07,,999-14-3169,S99929555,X57105275X,Mrs.,Frieda277,Senger904,,Rippin620,M,white,nonhispanic,F,Hudson  Massachusetts  US,910 DuBuque Gardens Suite 32,Westborough,Massachusetts,Worcester County,01581,42.288920290991726,-71.64404977167776,1702538.39,366286.06,806675
00a3f5fd-1d74-5a1e-9f84-d6c39e5b2da1,1966-02-09,,999-30-2866,S99924652,X40047418X,Mr.,Alexander630,Bednar518,,,M,black,nonhispanic,M,Wayland  Massachusetts  US,496 Harvey Green,Springfield,Massachusetts,Hampden County,01107,42.16390671525589,-72.53427367334325,197552.43,270343.66,7815
04b61ee5-f443-44c4-b706-8e71491a4330,2006-11-18,,999-90-1985,,,,Pearly845,Rolfson709,,,,white,hispanic,F,Norwood  Massachusetts  US,126 Watsica Orchard Unit 87,Beverly,Massachusetts,Essex County,,42.5971019398706,-70.88599945154762,487236.45,35596.91,69099
51afb6a8-9151-b855-ed95-e46b09cee94c,1959-01-25,,999-46-6925,S99997076,X38392520X,Mrs.,Eryn994,Windler79,,O'Hara248,M,white,nonhispanic,F,Dennis  Massachusetts  US,140 Jacobi Alley,East Longmeadow,Massachusetts,Hampden County,,42.06375495895403,-72.5126909369684,1788051.81,419330.30,43959
bbe77353-d9ae-569d-4081-82d0ba21aa83,1982-02-06,,999-46-2880,S99964939,X9478305X,Mr.,Elmer371,Wolf938,,,S,asian,nonhispanic,M,Hong Kong  Hong Kong Special Administrative Region  CN,955 Heaney Light Unit 80,Shrewsbury,Massachusetts,Worcester County,,42.247771889904186,-71.66627552335204,1015487.62,4318.18,77425
cab1f46a-b243-1be0-5d8f-c6e6252eca85,1962-12-31,,999-44-9864,S99966128,X43571847X,Mr.,Keith571,Bayer639,,,M,black,nonhispanic,M,Foxborough  Massachusetts  US,217 Flatley Meadow,Boston,Massachusetts,Suffolk County,02136,42.37880141228709,-71.05740009660806,2053552.22,612268.11,12303
f4c2adde-79a3-6f56-2ad7-e508fe29cb32,1921-01-25,,999-63-7079,S99965495,X33924580X,Mr.,Roosevelt595,Bechtelar572,,,M,white,nonhispanic,M,Boston  Massachusetts  US,553 Schoen Union Suite 86,Agawam,Massachusetts,Hampden County,01030,42.10263391142116,-72.68030663206473,2460607.45,807423.53,88863
141d1d15-d260-68a3-7a67-aa2a6108d15d,1946-01-12,1997-11-12,999-20-4014,S99959999,X45287349X,Mrs.,Lisette854,Dach178,,Howe413,M,white,nonhispanic,F,Arlington  Massachusetts  US,597 Reichel Port Apt 94,Deerfield,Massachusetts,Franklin County,,42.478794426226024,-72.62524461041525,2518366.99,144784.31,42121
ad29f571-c95d-3680-2943-76f076c78c2b,1983-05-27,,999-19-9685,S99943179,X87165230X,Mrs.,Shemika942,Schiller186,,Bernhard322,M,asian,nonhispanic,F,Harwich Center  Massachusetts  US,401 Konopelski Divide Suite 37,Fall River,Massachusetts,Bristol County,02720,41.643610706272845,-71.09333605527011,1235534.06,417559.44,39202
78c1b500-6f78-785a-10a7-6a6547cc5380,1954-10-02,,999-43-7877,S99958171,X35278175X,Mr.,Jed345,Ratke343,,,M,white,nonhispanic,M,Franklin  Massachusetts  US,991 Parker Course Apt 43,Georgetown,Massachusetts,Essex County,,42.771251466919686,-70.95181674401796,2113623.82,216337.70,189775
03f26f81-bd8c-a98f-1c50-8ebc1d582aae,2010-10-20,,999-52-5833,,,,Geneva168,West559,,,,white,nonhispanic,F,Boston  Massachusetts  US,1007 Miller Frontage road,Plymouth,Massachusetts,Plymouth County,,41.92331537649684,-70.65486539002417,284372.14,437.40,61979
0a66de55-7f24-35c2-f6b6-9bf61cd9d53c,1996-11-29,,999-96-5494,S99968885,X75156352X,Ms.,Zena758,Stokes453,,,,white,nonhispanic,F,Amherst  Massachusetts  US,1037 Runolfsson Parade,Barre,Massachusetts,Worcester County,,42.4108995976401,-72.06244355571272,747837.04,11.08,31152
fdad9d2b-2e1a-7042-bc26-f6ac6b33c43d,1985-03-29,,999-33-4413,S99957860,X4750618X,Mr.,Jude172,Barton704,,,M,white,nonhispanic,M,Methuen  Massachusetts  US,1084 Klocko Hollow,Methuen,Massachusetts,Essex County,01844,42.694161859740916,-71.17449930767522,1032850.93,19.00,65106
50174189-291b-bc54-ad52-167cef33e9cb,1998-03-25,,999-13-6661,S99978984,X34105186X,Ms.,Glennie916,O'Kon634,,,,white,nonhispanic,F,Pittsfield  Massachusetts  US,266 Torphy Pathway,Holyoke,Massachusetts,Hampden County,01040,42.23981537613511,-72.65316832497516,593170.35,752.45,33922
86f48de4-a24f-9a30-9224-dfe8248ded80,1953-08-07,2020-01-22,999-50-8287,S99941442,X73618151X,Mrs.,Celinda332,Runte676,,Bechtelar572,M,white,nonhispanic,F,Northborough  Massachusetts  US,421 Fritsch Hollow,Somerville,Massachusetts,Middlesex County,,42.43988505428481,-71.1509766840818,2204001.93,169983.40,145517
4ac0ee42-b443-c18a-50d1-74d5343f2e48,1956-09-15,1995-02-25,999-78-6148,S99944417,X3625713X,Mr.,Antone63,Johns824,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,380 Feil Grove,Scituate,Massachusetts,Plymouth County,,42.205327071073114,-70.73992132549681,1080960.10,156.46,860954
750f5dfb-773a-b36d-9452-b2e22cdb14e1,1958-03-28,,999-19-8260,S99991242,X32744855X,Mrs.,Matilda472,Trantow673,,Becker968,M,white,nonhispanic,F,Cambridge  Massachusetts  US,337 Zemlak Landing,East Longmeadow,Massachusetts,Hampden County,,42.04527677690741,-72.49721318728047,2488774.32,145671.99,42766
1e2bdc48-f17a-ffac-630b-c9e378052f2a,1956-09-15,1974-09-11,999-18-6376,S99936522,,,Laverne101,Cole117,,,,white,nonhispanic,M,Wayland  Massachusetts  US,831 Kohler Ville Suite 6,Scituate,Massachusetts,Plymouth County,02066,42.25390146941178,-70.69541716736657,485263.24,550.40,860954
685d994f-4115-53c2-8f5b-173d885c132a,1958-04-16,,999-33-9504,S99945061,X18608116X,Mrs.,Daina567,Littel644,,Ondricka197,M,asian,nonhispanic,F,Quincy  Massachusetts  US,998 Becker Light,Reading,Massachusetts,Middlesex County,01867,42.529508736242995,-71.1431533444404,2163315.46,615840.55,93354
21a26728-06ae-d478-c499-64410ed1279d,1993-02-05,,999-90-3094,S99913908,X61541936X,Mr.,Cordell41,Lesch175,,,M,hawaiian,nonhispanic,M,Holliston  Massachusetts  US,702 Harris Parade Apt 84,Waltham,Massachusetts,Middlesex County,,42.36022200350164,-71.22092398405987,751706.66,0.00,63764
dae37689-02f9-7b2e-139e-87e6eecbbf07,1998-02-11,,999-55-7190,S99946362,X13852071X,Mr.,Blair400,Reichert620,,,,white,nonhispanic,M,Cambridge  Massachusetts  US,1031 Hagenes Camp Suite 21,Somerville,Massachusetts,Middlesex County,02145,42.41722472269108,-71.1199508374356,607252.48,215.08,139590
de9be457-27bf-81d8-2104-2b80af755915,1924-08-23,,999-14-3760,S99937640,X38825292X,Mr.,Lonnie913,D'Amore443,,,S,white,nonhispanic,M,Novosibirsk  Novosibirsk Oblast  RU,895 Crona Parade Unit 15,Belmont,Massachusetts,Middlesex County,,42.37183946930279,-71.1477910468404,2457158.80,1657484.78,136831
4c93077a-6b48-9c1b-efc5-2f7c2d20908f,1967-10-20,,999-76-9702,S99917819,X35442831X,Mr.,Cecil300,Mante251,,,M,white,nonhispanic,M,Westport  Massachusetts  US,597 Kris Route,Fall River,Massachusetts,Bristol County,02721,41.73609723433802,-71.13749475153199,1509692.20,1811.62,99825
19d41aad-784c-4675-8160-92807c0b276c,1953-08-07,,999-27-5800,S99915505,X67941751X,Mrs.,Kate239,Osinski784,,Witting912,M,white,nonhispanic,F,Brookline  Massachusetts  US,1066 Rogahn Bridge Suite 22,Somerville,Massachusetts,Middlesex County,02140,42.41310080712056,-71.07155582491676,1947567.45,576790.63,145517
49fb4674-94a0-c138-d496-7ba7bb2ad648,1956-09-15,,999-18-4277,S99934024,X49432567X,Mr.,Waylon572,Balistreri607,,,M,white,nonhispanic,M,Boston  Massachusetts  US,935 Quitzon Spur,Scituate,Massachusetts,Plymouth County,02066,42.18656163778309,-70.79371957786358,1703699.58,29035.06,860954
efe2ff75-e1c2-ad04-dd13-c58b7194ef47,2009-09-16,,999-88-3191,,,,Hettie215,Bauch723,,,,white,nonhispanic,F,Springfield  Massachusetts  US,123 Ebert Ramp Unit 59,Newton,Massachusetts,Middlesex County,02467,42.3542333997458,-71.28628605998173,183864.78,0.00,17408
df137275-c61e-5823-a172-4975c7ec8f35,1980-04-21,,999-61-1324,S99997057,X69846844X,Mr.,Valentine262,Feil794,,,M,white,nonhispanic,M,Hingham  Massachusetts  US,667 Reinger Pathway Apt 49,Southbridge,Massachusetts,Worcester County,01550,42.034724613573005,-72.05343474201305,1041593.03,13945.81,479055
291d0ecb-d948-b824-ac4e-f9b01a259c31,1913-09-10,,999-78-5215,S99925379,X4080740X,Mr.,Woodrow571,Effertz744,,,M,asian,nonhispanic,M,Cordaville  Massachusetts  US,543 Gutmann Burg,Lincoln,Massachusetts,Middlesex County,,42.42839913167275,-71.2820794479297,24200930.47,4623419.54,85645
6c1c5250-fe4d-6b16-8fe8-f6948eceb11a,2002-05-16,,999-39-7942,S99999656,X52215650X,Mr.,Benedict104,Auer97,,,,white,nonhispanic,M,Smith Mills  Massachusetts  US,551 Collins Way,Brookline,Massachusetts,Norfolk County,02215,42.29674911006829,-71.11931676217003,573194.37,82437.36,534905
51941190-5bd3-e8d4-808c-74849d4b6b74,1999-12-02,,999-98-6073,S99938130,X25395876X,Ms.,Ana Luisa894,Vázquez552,,,,white,hispanic,F,San Jose  San Jose  CR,787 Kiehn View Suite 75,Boston,Massachusetts,Suffolk County,02134,42.292356523708456,-71.1009286555103,609773.44,161843.40,70398
a3837b63-d137-a39c-082e-c9f28935c0ad,1972-02-26,,999-91-6319,S99951633,X87555404X,Mr.,Edgar153,Krajcik437,,,M,other,hispanic,M,Framingham  Massachusetts  US,352 Morissette Track Unit 45,Haverhill,Massachusetts,Essex County,01832,42.84389074572449,-71.07456361278464,1771351.92,12709.71,50942
35536aa2-80db-a5dc-02ca-2562797831c1,1980-11-26,,999-77-3730,S99971794,X33373937X,Mrs.,Richard937,Jacobi462,,MacGyver246,M,white,nonhispanic,F,Leominster  Massachusetts  US,906 Schroeder Annex,Pittsfield,Massachusetts,Berkshire County,01201,42.46789947369814,-73.26958688221707,2219581.05,261639.03,41932
0b63a714-0592-d2c6-bc60-097afec24ae9,1997-01-23,,999-18-4846,S99914477,X54057752X,Ms.,Misha8,Koch169,,,,white,nonhispanic,F,North Andover  Massachusetts  US,415 Wiza Spur Suite 1,New Bedford,Massachusetts,Bristol County,02743,41.73895529630912,-70.8869041671676,778357.84,163476.38,33431
fe9add78-cd2a-fb82-74da-d267cb2a1a33,2019-11-29,,999-86-7543,,,,Rubin812,Heathcote539,,,,white,nonhispanic,M,Paxton  Massachusetts  US,776 Lockman Landing,Springfield,Massachusetts,Hampden County,01103,42.189158814118336,-72.50404566938863,80303.27,6191.58,148259
4724314b-6a8f-4de2-48bf-34fb89022b0a,1953-11-16,,999-35-7627,S99970256,X58137312X,Mr.,Jarod376,Anderson154,,,M,black,nonhispanic,M,Westford  Massachusetts  US,345 Mann Drive Suite 63,Wilbraham,Massachusetts,Hampden County,,42.10768501930541,-72.45738262502873,1276254.93,43171.03,19056
18189caa-fd7c-6cf5-d290-e89b7a23a1e2,1959-03-12,2019-02-18,999-66-2046,S99924967,X66917706X,Mr.,Daron260,Roberts511,,,S,black,nonhispanic,M,Watertown  Massachusetts  US,157 Dach Vista,Boston,Massachusetts,Suffolk County,02136,42.25240295121511,-71.0348927025345,2157755.32,106089.83,39057
8a69fc9b-9fd5-a0c1-dcbb-83a92fa764eb,1975-08-16,,999-77-3063,S99938857,X51630711X,Mr.,Kerry175,Lynch190,,,S,white,nonhispanic,M,Boston  Massachusetts  US,499 McLaughlin Throughway Apt 39,Lynnfield,Massachusetts,Essex County,,42.510118824211645,-71.06567986696825,1195992.76,10127.91,101530
b25e351b-703f-f223-a2b0-6ad374f9a03c,1946-01-12,,999-92-6545,S99910544,X66295907X,Mrs.,Velda682,Bailey598,,Christiansen251,M,white,nonhispanic,F,Worcester  Massachusetts  US,452 Schmeler Meadow,Deerfield,Massachusetts,Franklin County,,42.51001082302823,-72.59190797370844,3079360.12,377753.15,42121
8a2e17aa-6499-39ea-b030-f01c64bce51d,2007-04-15,,999-80-9884,,,,Jesusita936,Macejkovic424,,,,white,nonhispanic,F,Danvers  Massachusetts  US,138 Christiansen Spur Suite 98,Hamilton,Massachusetts,Essex County,,42.58441100306852,-70.82164274362114,436479.48,2610.04,194944
f50c94ef-851c-117c-4d3c-6ac877232e02,1959-03-12,1965-03-10,999-23-2992,,,,Shelton25,Schneider199,,,,black,nonhispanic,M,Brockton  Massachusetts  US,923 Toy Corner Apt 92,Boston,Massachusetts,Suffolk County,02132,42.38754005080923,-71.00859074417914,158902.80,0.00,39057
ec1782a8-349b-3d14-f780-37562c60bfcc,1978-11-11,,999-84-6665,S99960446,X40105109X,Mrs.,Sofia418,Delao225,,Roybal79,M,white,hispanic,F,Mexico City  Mexico City  MX,106 Pfeffer Gardens,Worthington,Massachusetts,Hampshire County,,42.35345368024714,-72.93759397790953,1125309.22,56664.49,18449
5848c831-70dc-a0ae-89cb-51d666b79b9b,1993-07-06,,999-18-3499,S99924440,X45964105X,Ms.,Noelia656,Tillman293,,,S,black,nonhispanic,F,Groton  Massachusetts  US,191 Upton Drive Apt 9,Plymouth,Massachusetts,Plymouth County,,41.873667666372256,-70.62522754874158,1179861.15,247385.75,102422
90644805-ff23-5cf7-019f-5123dc26f93a,1957-04-23,1959-04-24,999-65-8678,,,,Larry532,Abernathy524,,,,white,nonhispanic,M,Chicopee  Massachusetts  US,346 Herzog Meadow,Somerset,Massachusetts,Bristol County,02726,41.744763837551766,-71.17691432745389,75532.22,0.00,134482
0409823d-140c-23b2-d70a-7f882477f35d,2006-06-27,,999-53-3512,S99942979,,,Travis723,Hyatt152,,,,asian,nonhispanic,F,Stoughton  Massachusetts  US,521 Collier Landing Suite 24,Cambridge,Massachusetts,Middlesex County,,42.36901437344322,-71.1238775162365,402560.98,741.09,54884
1feb37eb-77b7-05ad-444d-d39b3a24060d,1960-03-19,,999-11-4032,S99991968,X5679612X,Mr.,Cordell41,Kunze215,,,M,white,nonhispanic,M,Medford  Massachusetts  US,801 Glover Row,Braintree,Massachusetts,Norfolk County,02184,42.24945787006852,-71.0256627266204,1624665.50,11790.99,767479
13066210-4dc8-2b1f-1d27-81864ef26b91,2006-05-03,,999-35-2203,S99961375,,,Benny518,Nikolaus26,,,,white,nonhispanic,M,Leominster  Massachusetts  US,667 Lubowitz Byway,Brockton,Massachusetts,Plymouth County,02301,42.07126064737538,-71.03865895149748,1064535.88,27044.78,138657
53ad68f5-194e-83e6-304f-e179055282e0,1946-07-17,,999-88-5492,S99950342,X20988782X,Ms.,Blanca837,Ramírez776,,,S,white,hispanic,F,Ponce  Puerto Rico  PR,806 Runte Crossing,Methuen,Massachusetts,Essex County,01844,42.73959106227127,-71.15990428110105,2221769.49,471851.87,905536
3d06499e-81f4-302d-4937-d88258e17c2a,1959-09-29,,999-46-2879,S99930500,X49159981X,Mrs.,Venetta859,Hettinger594,,Steuber698,M,white,nonhispanic,F,Peabody  Massachusetts  US,651 Champlin Byway Suite 61,Norwood,Massachusetts,Norfolk County,02090,42.23029170401724,-71.1939465768169,2286361.88,726013.96,102633
3decf217-d6ba-8950-15cd-8e0d30847f8b,1959-03-12,,999-59-4854,S99961882,X66114613X,Mr.,Percy315,Schamberger479,,,M,black,nonhispanic,M,Boston  Massachusetts  US,1024 Bruen Union,Boston,Massachusetts,Suffolk County,02122,42.32029290741811,-71.06306777039384,1609476.34,2574.33,39057
0c040a97-2d10-d550-37fa-3201672efd87,1987-09-25,,999-30-6553,S99932721,X209013X,Ms.,Hulda44,Upton904,,,S,white,nonhispanic,F,Cambridge  Massachusetts  US,492 O'Connell Lock,Dedham,Massachusetts,Norfolk County,02026,42.19200387249466,-71.21374875634369,1483223.17,393920.65,877803
63f6c474-1cdd-66da-9ebf-76e3c6fcf7d8,1957-04-23,,999-21-6823,S99981831,X59826893X,Mr.,Elbert916,Beahan375,,,S,white,nonhispanic,M,Brockton  Massachusetts  US,403 Hodkiewicz Center Suite 79,Somerset,Massachusetts,Bristol County,02726,41.73294089510673,-71.1894001440285,1798031.78,177435.90,134482
95c286ad-e3c7-2b8c-7019-d676e493f266,1969-07-15,,999-83-8417,S99990943,X38655376X,Mrs.,Lynna524,Runte676,,Ferry570,M,white,nonhispanic,F,Waltham  Massachusetts  US,649 Dare Approach,Duxbury,Massachusetts,Plymouth County,02332,42.000251827589835,-70.70849445882808,1889829.94,406074.21,38444
671010ff-55c0-5b5b-e112-1b5ed58fe7c3,2008-04-17,,999-14-8644,,,,Janean397,Zemlak964,,,,white,nonhispanic,F,Norfolk  Massachusetts  US,841 Kreiger Highlands Unit 13,Marblehead,Massachusetts,Essex County,,42.49787726764796,-70.84557003980268,503063.06,165.60,150066
39c8b6fd-8178-4372-01b2-f57d5c4c63f9,1988-05-05,,999-18-3290,S99986799,X43942367X,Mrs.,María Elena653,Pineda243,,Vigil207,M,white,hispanic,F,Havana  Havana  CU,1072 Dach Corner,Boston,Massachusetts,Suffolk County,02203,42.32779563386828,-71.09902113080317,2277270.96,88749.31,39522
db47f336-54d3-e217-41d6-05c14e02af54,1969-08-16,,999-64-8904,S99992855,X15405971X,Mrs.,Willia886,McClure239,,Batz141,M,white,nonhispanic,F,Bellingham  Massachusetts  US,1008 Rice Junction,Lanesborough,Massachusetts,Berkshire County,,42.49062480943184,-73.25856652036404,208357.06,755138.13,12407
ea20527f-c5ee-dffb-e3f8-deafd53128ca,1995-01-02,,999-73-7294,S99956558,X335010X,Mrs.,Robbin22,Hackett68,,Bednar518,M,white,nonhispanic,F,Milford  Massachusetts  US,462 Roob Row Unit 37,Plympton,Massachusetts,Plymouth County,,41.987250665061644,-70.79636203264327,703399.99,282184.32,845457
4f95c434-4631-0476-8c24-90499aeee8d2,1989-11-03,1990-11-03,999-51-7169,,,,Dusty207,Crist667,,,,asian,nonhispanic,F,Paxton  Massachusetts  US,641 Hahn Vale Apt 34,Marblehead,Massachusetts,Essex County,,42.4589332319094,-70.79386132709598,25414.63,1993.90,36736
143554af-d4b9-a6a0-fb5a-ab737fb1d8c7,2019-06-16,,999-28-1826,,,,Katlyn29,Prohaska837,,,,white,nonhispanic,F,Malden  Massachusetts  US,458 O'Conner Quay Unit 62,Lakeville,Massachusetts,Plymouth County,,41.78616643949883,-71.00026599136905,87080.81,0.00,64890
9be9c76d-1dcd-d9f2-c9fb-f14ddf2539fa,2018-08-12,,999-73-1475,,,,Wilfred787,Gleason633,,,,white,nonhispanic,M,Methuen  Massachusetts  US,595 Stoltenberg Port Unit 69,Forestdale,Massachusetts,Barnstable County,02644,41.69234128809543,-70.55973678821522,144868.36,90.60,195116
67cc56fd-01e4-6152-4ac9-8e1e6bd4b25f,1961-04-22,,999-89-4711,S99980970,X10663555X,Mr.,Timoteo39,Sanabria449,,,M,white,hispanic,M,Tegucigalpa  Francisco Morazán  HN,1089 Hammes Underpass Suite 84,Leominster,Massachusetts,Worcester County,01453,42.5582351305856,-71.81496302433858,1063951.67,10348.43,21633
ee4ebe40-f673-5280-a405-56eafc57a6f8,1941-09-09,,999-21-1333,S99934860,X40184224X,Mr.,Tristan353,Lowe577,,,M,white,nonhispanic,M,Revere  Massachusetts  US,109 Boyle Skyway,Worcester,Massachusetts,Worcester County,01607,42.254686503702416,-71.67222978964112,333349.06,0.00,38
076a0e1d-9a75-9f47-22c1-0a18163cead0,1983-01-18,,999-15-5491,S99980592,X81391602X,Mrs.,Louetta798,Aufderhar910,,Goodwin327,M,white,nonhispanic,F,Lancaster  Massachusetts  US,690 Carroll Wall Suite 46,Watertown,Massachusetts,Middlesex County,,42.320837879068016,-71.16832764921976,1383281.47,97564.99,2157
b09d3a0d-7262-61a2-aaaa-10bce2723a98,2011-07-07,,999-70-2643,,,,Jewel43,Corkery305,,,,asian,nonhispanic,M,Hong Kong  Hong Kong Special Administrative Region  CN,208 Jacobs Trailer,Chelmsford,Massachusetts,Middlesex County,,42.582309916932175,-71.39288998486349,291107.79,3507.98,141183
6eea2916-df85-98e1-5beb-b0a5b9b0341f,1993-02-22,,999-95-7053,S99979138,X64428190X,Mrs.,Yon80,Krajcik437,,Hauck852,M,other,nonhispanic,F,Belmont  Massachusetts  US,1089 Botsford Estate Unit 13,Boston,Massachusetts,Suffolk County,02467,42.32441146412941,-71.06474447984672,1406724.99,3327.53,81362
7d94720d-d08d-a77b-62e7-ead0a72cceee,1990-10-22,,999-27-5421,S99923324,X9707440X,Mrs.,Norman647,Marks830,,Pacocha935,M,asian,nonhispanic,F,Hong Kong  Hong Kong Special Administrative Region  CN,126 Hintz Junction Unit 33,Boston,Massachusetts,Suffolk County,02115,42.36469625970163,-71.03831442781174,1477371.33,346570.45,81642
7fced650-0343-e096-0c12-c0837ccbe68f,1989-11-03,,999-95-7146,S99994125,X62015141X,Mrs.,Leann224,Murray856,,Jones311,M,asian,nonhispanic,F,Marshfield  Massachusetts  US,964 King Parade Apt 40,Marblehead,Massachusetts,Essex County,01945,42.50256094634301,-70.87055679207381,1524537.56,465049.27,36736
3a2e671d-d908-bb85-dc09-5f04d98dc030,1989-11-14,,999-59-6942,S99933221,X82694806X,Mrs.,So684,Johnson679,,Stehr398,M,white,nonhispanic,F,Chicopee  Massachusetts  US,1044 Gleason Dam Apt 18,Hardwick,Massachusetts,Worcester County,,42.37325806026644,-72.22494955723928,868989.98,721341.49,195133
ef4c3bfc-8c45-6509-66f9-0a63c15cbb85,1994-09-10,,999-77-7225,S99947273,X40548252X,Mr.,Elden718,Lemke654,,,M,white,nonhispanic,M,Braintree  Massachusetts  US,202 Botsford Walk Suite 95,Cambridge,Massachusetts,Middlesex County,02140,42.38067417947713,-71.07128609882552,726386.58,145570.94,51268
0b060629-f038-0199-b32f-009803f43275,1951-01-30,,999-15-6421,S99983822,X2587524X,Mrs.,Ivette731,Prohaska837,,Hettinger594,M,white,nonhispanic,F,Hopkinton  Massachusetts  US,264 Hand Mews,Lowell,Massachusetts,Middlesex County,01852,42.60065276947973,-71.30953039417248,2068770.16,283595.15,37032
e74bb772-36b0-03f2-cd60-c993d84c6426,1974-08-16,,999-75-3360,S99955653,X51648200X,Mrs.,Leta870,Koepp521,,O'Conner199,M,white,nonhispanic,F,Boston  Massachusetts  US,113 Walter Approach Unit 22,Merrimac,Massachusetts,Essex County,,42.81021049918854,-71.05193376030807,2018109.13,17430.91,51585
3b038aff-2fbd-8cf4-522a-b48fb047eca8,2002-05-09,,999-80-1332,S99945947,X23149586X,Mr.,Clayton230,Little434,,,,white,nonhispanic,M,Bedford  Massachusetts  US,780 Volkman Heights Unit 80,Chelsea,Massachusetts,Suffolk County,02151,42.38349832623121,-71.01576156922356,512023.82,9507.99,58761
eccbc3d7-18f5-169e-8fa0-59f19ceef7cd,2004-02-15,,999-98-5114,S99918529,,Mr.,Jayson808,Okuneva707,,,,white,nonhispanic,M,North Attleborough  Massachusetts  US,886 Bernier Ferry,Freetown,Massachusetts,Bristol County,,41.78242834335119,-71.01232426368654,1099580.47,40833.32,76460
4021fc9d-1cca-8a3a-d1ec-e70688de19bf,1912-02-23,1980-11-21,999-91-7684,S99994673,X76766156X,Mr.,Mel236,Kautzer186,,,M,white,nonhispanic,M,Southwick  Massachusetts  US,277 Skiles Lane,Quincy,Massachusetts,Norfolk County,02169,42.27141074905903,-71.00288327378426,2068309.17,195242.74,108263
ed845fd6-fe98-4479-23e0-c05215a06c9f,2005-12-28,,999-17-3064,S99913908,,,Lynnette27,Oberbrunner298,,,,white,nonhispanic,F,Grafton  Massachusetts  US,600 Grant Crossroad Suite 61,Plymouth,Massachusetts,Plymouth County,02360,41.89605266813506,-70.61388685023232,442344.06,121.42,184947
56a674fe-fe29-c992-a04a-8b5a20cf4152,1976-02-04,2017-05-15,999-22-1186,S99945557,X87188453X,Mr.,Jarred626,Friesen796,,,M,white,hispanic,M,New Bedford  Massachusetts  US,646 Vandervort Arcade,Reading,Massachusetts,Middlesex County,01801,42.54660420500269,-71.1294518433573,1043651.88,113489.29,116648
ad134b12-c0a2-2fa0-bfdf-c7a35582c229,1996-08-16,,999-90-7809,S99979681,X4709033X,Ms.,Earleen680,Jakubowski832,,,,white,nonhispanic,F,Sutton  Massachusetts  US,830 Trantow Branch,Westborough,Massachusetts,Worcester County,01581,42.26545516404563,-71.62131597546089,636543.75,337934.10,669684
